,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,class
0,0.07497199816666683,0.20416686953415805,0.20956954869050104,0.3036383790802442,0.24199374800631882,0.2611899389221265,0.3337651082344364,0.3373709395178271,0.47737426574039427,0.43814544664143384,0.5022459596395492,0.21588739156723022,-0.1834024742245674,0.580206036567688,0.3381150662899017,-0.1708067953586578,0.4766159057617187,0.3415690958499908,0.0617902651429176,0.5775237679481506,0.4761887788772583,-0.3903523683547973,0.4402621388435364,0.4580981731414795,0.0251688845455646,0.5602152347564697,0.3127920031547546,-0.5956171154975891,0.4254802763462066,0.3365066349506378,-0.1421280801296234,0.5504467487335205,0.6551827788352966,-0.0701924934983253,0.4920210242271423,0.6535126566886902,0.070231907069683,0.5426105260848999,0.8927578330039978,-0.0887701138854026,0.4806806743144989,0.8498600721359253,0.0571130290627479,0.5710367560386658,1.0414447784423828,0.1127498820424079,0.4959978759288788,0.9962589740753174,0.2715893685817718,barbell biceps curl
1,0.1024209303514896,0.26814271963114367,0.20846537762851147,0.2999979303839346,0.2834911902759847,0.2678133015927245,0.36910083186549136,0.34264576056154394,0.4666886582949824,0.4283342187830987,0.5022993117570878,0.21883912533521652,-0.16357307508587834,0.5805607438087463,0.3370927572250366,-0.1707042604684829,0.4765904545783996,0.3420866727828979,0.0665264800190925,0.5782711505889893,0.4726554751396179,-0.3849286735057831,0.4394051730632782,0.4602513313293457,-0.0072712800465524,0.5591987371444702,0.3156453669071197,-0.574314534664154,0.4253435730934143,0.3365085124969482,-0.2611755430698395,0.5503737330436707,0.6578421592712402,-0.0704374834895134,0.4915799796581268,0.6592138409614563,0.0704674646258354,0.5427236557006836,0.8960679769515991,-0.1050990596413612,0.4807149171829223,0.8598020672798157,0.1103368699550628,0.5710471272468567,1.066567301750183,0.0834127888083458,0.4963208734989166,1.0057562589645386,0.343622088432312,barbell biceps curl
2,0.10394592950481019,0.27224164991071503,0.20943876608734213,0.3036114344433632,0.2801926467190733,0.2685877906856658,0.3662543739704117,0.3356094320067885,0.46978603314423556,0.42633344971650466,0.5022628873586654,0.21935833990573883,-0.1599851386621594,0.5809115171432495,0.3369851112365722,-0.1705152690410614,0.4764714539051056,0.3421531915664673,0.069621667265892,0.5786104202270508,0.469869315624237,-0.3842872083187103,0.4386111497879028,0.460309237241745,-0.0076089994981884,0.5562005639076233,0.3164224028587341,-0.5751352310180664,0.4243020713329315,0.3366726636886596,-0.2651429772377014,0.5503659844398499,0.6591585874557495,-0.0704712718725204,0.4912568628787994,0.6617928147315979,0.0704951211810112,0.5426332354545593,0.8964579701423645,-0.108535498380661,0.4807091951370239,0.8622328639030457,0.1039408519864082,0.5710481405258179,1.0664488077163696,0.0913192331790924,0.4963293671607971,1.0088752508163452,0.3317986130714416,barbell biceps curl
3,0.0820572842899082,0.24769482715336247,0.20902484717509126,0.3038452221414824,0.2721808502463957,0.2726811786582103,0.35550059936403383,0.33063038073861684,0.4753236144102059,0.4219037617945941,0.5022248983383178,0.21970234811305994,-0.15293310526758433,0.5817773938179016,0.3361164331436157,-0.1704625636339187,0.4768309295177459,0.3424120545387268,0.074360616505146,0.5791007280349731,0.4680721759796142,-0.382258266210556,0.4390868246555328,0.4615367650985718,0.0217920951545238,0.5539098978042603,0.3168212473392486,-0.5713931918144226,0.422390729188919,0.3411252200603485,-0.2286837697029113,0.5504149794578552,0.6598995327949524,-0.070441149175167,0.4911881387233734,0.6627143621444702,0.0704637691378593,0.5426232814788818,0.8980860710144043,-0.1158573627471923,0.4807480275630951,0.8662434816360474,0.0929103791713714,0.5706167817115784,1.0724246501922607,0.0902372896671295,0.4964278638362884,1.011305809020996,0.3247738778591156,barbell biceps curl
4,0.07806573673610902,0.2417573182091793,0.20615089633335162,0.3034458813435546,0.27506558037603435,0.27412335208231675,0.3555057432388751,0.32907257930654,0.47195727069020943,0.4209630121124169,0.5022572219371796,0.21949756145477295,-0.1575844742357731,0.582377552986145,0.3326893448829651,-0.1709484606981277,0.4768995642662048,0.3423716425895691,0.0759016275405883,0.582216203212738,0.4674063324928283,-0.3790804147720337,0.4391079843044281,0.462547093629837,0.0270186774432659,0.5511054992675781,0.3208995163440704,-0.5687537789344788,0.4196284711360931,0.344312846660614,-0.2105200737714767,0.5504322052001953,0.660138726234436,-0.0704540163278579,0.4910747706890106,0.6626406908035278,0.0704769939184188,0.5426231026649475,0.8984822630882263,-0.1178133934736251,0.4807949960231781,0.8686920404434204,0.0979136452078819,0.5698384046554565,1.0744683742523191,0.0912987813353538,0.4964332282543182,1.0120805501937866,0.3391900658607483,barbell biceps curl
5,0.07887458480352286,0.24796387661998714,0.19769713546200265,0.28632504410891546,0.27142478896505423,0.2763977505165136,0.35676809435503715,0.3302631182331498,0.4711834603923752,0.41979441387633726,0.502326226234436,0.21909685283899308,-0.14409593883901833,0.5831006765365601,0.3314959406852722,-0.1699001938104629,0.4775758385658264,0.3416865170001983,0.0850887149572372,0.5825732350349426,0.4674694836139679,-0.359278529882431,0.4389997720718384,0.4640708863735199,0.0293988846242427,0.5494878888130188,0.3238004148006439,-0.5238939523696899,0.4189707040786743,0.3449886739253998,-0.2098123431205749,0.5505991578102112,0.6613197922706604,-0.0704750940203666,0.4910955131053924,0.6633334159851074,0.0704962462186813,0.5426645874977112,0.9008933901786804,-0.1211567968130111,0.48074471950531,0.8712475299835205,0.093672938644886,0.5692502856254578,1.0796067714691162,0.0828689187765121,0.4964402318000793,1.018844485282898,0.3261366784572601,barbell biceps curl
6,0.07715226444048567,0.2490453700022339,0.19542585564944123,0.28757888983020863,0.26852743535841006,0.2781819144516201,0.35377884673045923,0.32631127499091084,0.47185460757134634,0.41904534362134044,0.5025287061929703,0.21929325461387633,-0.14325485685840245,0.5833635330200195,0.3308958113193512,-0.1681933403015136,0.4782391190528869,0.3410477042198181,0.090437926352024,0.5831794738769531,0.467939019203186,-0.3559634387493133,0.4390058219432831,0.4646632671356201,0.0339983962476253,0.5485774278640747,0.3256743848323822,-0.524391770362854,0.4181775748729706,0.3459025919437408,-0.2075778692960739,0.5508095026016235,0.6618109345436096,-0.0708586648106575,0.4911075532436371,0.6637066006660461,0.0708678439259529,0.5426784753799438,0.9012969732284546,-0.1244225203990936,0.4807229936122894,0.8729321956634521,0.0902110338211059,0.5692424774169922,1.079749345779419,0.0849499255418777,0.4964458644390106,1.021870732307434,0.3248644471168518,barbell biceps curl
7,0.06758625299618445,0.23213216641903778,0.19474870179759876,0.2869343309769713,0.2649279087668464,0.27907596770452686,0.3540600128362106,0.3234811256435675,0.4741393904206426,0.41871652247602165,0.5025721102952957,0.2197238728404045,-0.13408993426710364,0.5842845439910889,0.3309963643550873,-0.1666945815086364,0.479339599609375,0.3409282565116882,0.0934017449617385,0.5836628079414368,0.4673607349395752,-0.353704959154129,0.4389345943927765,0.4649354517459869,0.0504755452275276,0.5491679310798645,0.3253251910209656,-0.5202276110649109,0.417169451713562,0.3471118509769439,-0.1772123277187347,0.5512036681175232,0.6623225212097168,-0.0708816722035408,0.4913173019886017,0.6641834378242493,0.0708906725049018,0.5426751375198364,0.9014767408370972,-0.1260609477758407,0.4807011187076568,0.8726726770401001,0.08494383841753,0.5687994360923767,1.078974366188049,0.0869853273034095,0.4967747628688812,1.0222641229629517,0.3070385158061981,barbell biceps curl
8,0.06300302745784361,0.21394239802461257,0.19872823581298246,0.29356893557491665,0.2630296161732149,0.27784919343567055,0.3541654774227149,0.3158140331227463,0.4770209272378119,0.41918857360510076,0.5024443656206131,0.21974699944257736,-0.14122837688773868,0.5843725204467773,0.3310747444629669,-0.1698980927467346,0.4799495637416839,0.3409262299537658,0.0896189361810684,0.5841929316520691,0.4675049185752868,-0.3638589084148407,0.4387735426425934,0.4660375118255615,0.0568362697958946,0.5493012070655823,0.3259297311306,-0.5386430621147156,0.4156707227230072,0.347509354352951,-0.1465298235416412,0.5514073967933655,0.6636496782302856,-0.0708633512258529,0.4916187226772308,0.6651409864425659,0.0708730965852737,0.5427296757698059,0.9016543626785278,-0.123099610209465,0.4806209802627563,0.872002363204956,0.0824727565050125,0.5691061615943909,1.0780558586120603,0.1163006797432899,0.4971106350421905,1.0222902297973633,0.2996940016746521,barbell biceps curl
9,0.0569422257204898,0.1937288172619203,0.19806193489678897,0.29340321631967425,0.26308897721717883,0.279054562922057,0.3723584150459623,0.3141331184740304,0.47753173480771616,0.41787069278819544,0.5022982895374298,0.21967464983463283,-0.1367482291534543,0.5843973159790039,0.3311395049095154,-0.170052945613861,0.4800248742103576,0.3409669101238251,0.0879640504717826,0.5843009948730469,0.4684204161167145,-0.3637458980083465,0.4389199018478393,0.4670754075050354,0.0709642320871353,0.5491956472396851,0.326908528804779,-0.5393850803375244,0.4138044416904449,0.3528330624103546,-0.1157345473766326,0.5517695546150208,0.6648471355438232,-0.0709070190787315,0.4918158650398254,0.6663711667060852,0.0709195807576179,0.5426654815673828,0.9033147096633912,-0.1255742758512497,0.4803842902183532,0.8724182844161987,0.0823067277669906,0.5690870881080627,1.0795090198516846,0.1141195297241211,0.4982433319091797,1.0599356889724731,0.2952998876571655,barbell biceps curl
